Code_Postal;Rue;Rue_complement;Ville;Département;latitude;longitude;result_label;result_score;result_type;result_id;result_housenumber;result_name;result_street;result_postcode;result_city;result_context;result_citycode;Geoloc2
"97450";"108 AV DU DR RAYMOND VERGES";;"SAINT-LOUIS";"REUNION";"-21.287528";"55.408932";"108 Avenue du Docteur Raymond Verges 97450 Saint-Louis";"0.63";"housenumber";"ADRNIVX_0000001402618773";"108";"Avenue du Docteur Raymond Verges";;"97450";"Saint-Louis";"974, La RÃ©union";"97414";
"97434";"22 RUE BRISSANTS";;"SAINT-PAUL";"REUNION";"-21.059101";"55.222608";"22 Rue des Brisants 97434 Saint-Paul";"0.63";"housenumber";"ADRNIVX_0000001401905098";"22";"Rue des Brisants";;"97434";"Saint-Paul";"974, La RÃ©union";"97415";
"97490";"105 CHE DES BOUGAINVILLEES";;"SAINT-DENIS";"REUNION";"-20.932758";"55.495273";"Chemin des BougainvillÃ©es 97490 Saint-Denis";"0.63";"street";"97411_XXXX_a3f60a";;"Chemin des BougainvillÃ©es";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";"-20.936645,55.492471"
"83310";"2894 VAL DE GILLY";;"GRIMAUD";"VAR";"43.279072";"6.468724";"Val de Gilly 83310 Grimaud";"0.63";"locality";"83068_XXXX_e0d307";;"Val de Gilly";;"83310";"Grimaud";"83, Var, Provence-Alpes-CÃ´te d'Azur";"83068";
"97480";"LA PASSERELLE";;"SAINT-JOSEPH";"REUNION";"-21.36258";"55.647742";"Rue de la Passerelle 97480 Saint-Joseph";"0.63";"street";"97412_1099_d18a31";;"Rue de la Passerelle";;"97480";"Saint-Joseph";"974, La RÃ©union";"97412";"-21.361615,55.647431"
"97413";"1 RUE DES ARTISANS";;"CILAOS";"REUNION";"-21.133932";"55.469557";"1 Ruelle des Artisans 97413 Cilaos";"0.63";"housenumber";"ADRNIVX_0000001401926107";"1";"Ruelle des Artisans";;"97413";"Cilaos";"974, La RÃ©union";"97424";"-21.133932,55.469557"
"97490";"BOIS DE NEFLES";;"SAINT-DENIS";"REUNION";"-20.905859";"55.476623";"Route de Bois de NÃ¨fles 97490 Saint-Denis";"0.63";"street";"97411_XXXX_5e89ab";;"Route de Bois de NÃ¨fles";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";"-20.911591,55.475575"
"97441";"2 CHEMIN POULE D EAU";;"SAINTE-SUZANNE";"REUNION";"-20.912158";"55.612043";"2 Rue Poule d'Eau 97441 Sainte-Suzanne";"0.62";"housenumber";"ADRNIVX_0000001401791125";"2";"Rue Poule d'Eau";;"97441";"Sainte-Suzanne";"974, La RÃ©union";"97420";
"92290";"14 MAIL DES HOUSSIERES";;"CHATENAY MALABRY";"HAUTS-DE-SEINE";"48.767908";"2.268893";"Mail des HoussiÃ¨res 92290 ChÃ¢tenay-Malabry";"0.62";"street";"92019_4440_233de7";;"Mail des HoussiÃ¨res";;"92290";"ChÃ¢tenay-Malabry";"92, Hauts-de-Seine, ÃŽle-de-France";"92019";"48.768141,2.268682"
"97410";"GRAND BOIS";;"SAINT-PIERRE";"REUNION";"-21.361866";"55.528842";"Grands Bois 97410 Saint-Pierre";"0.62";"locality";"97416_XXXX_28743c";;"Grands Bois";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.359517,55.525006"
"97438";"18 CHEMIN TRANQUILIN BEAUMONT";;"SAINTE-MARIE";"REUNION";"-20.949295";"55.531961";"18 Chemin Tranquilin 97438 Sainte-Marie";"0.62";"housenumber";"ADRNIVX_0000001401831925";"18";"Chemin Tranquilin";;"97438";"Sainte-Marie";"974, La RÃ©union";"97418";
"97434";"BOUCAN CANOT";;"SAINT-PAUL";"REUNION";"-21.028883";"55.226254";"Rue du Boucan Canot 97434 Saint-Paul";"0.62";"street";"97415_0210_5953c7";;"Rue du Boucan Canot";;"97434";"Saint-Paul";"974, La RÃ©union";"97415";"-21.031517,55.223577"
"97400";"PK 6 SAINT FRANCOIS";;"SAINT-DENIS";"REUNION";"-20.911857";"55.462017";"Saint-Francois 97400 Saint-Denis";"0.62";"locality";"97411_XXXX_07deac";;"Saint-Francois";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";
"74100";"20 RUE DE GENEVE ";;"ANNEMASSE";"HAUTE SAVOIE";"46.192813";"6.230034";"20 Rue de Geneve 74100 Annemasse";"0.62";"housenumber";"ADRNIVX_0000000278701674";"20";"Rue de Geneve";;"74100";"Annemasse";"74, Haute-Savoie, Auvergne-RhÃ´ne-Alpes (RhÃ´ne-Alpes)";"74012";"46.192813,6.230034"
"35000";"9 SQUARE DOCTEUR GUERIN ";;"RENNES";"ILLE ET VILAINE";"48.107314";"-1.65567";"9 Square Docteur GuÃ©rin 35000 Rennes";"0.62";"housenumber";"ADRNIVX_0000000262185381";"9";"Square Docteur GuÃ©rin";;"35000";"Rennes";"35, Ille-et-Vilaine, Bretagne";"35238";"48.107263,-1.655506"
"97410";"GRAND BOIS ";;"SAINT-PIERRE";"REUNION";"-21.361866";"55.528842";"Grands Bois 97410 Saint-Pierre";"0.62";"locality";"97416_XXXX_28743c";;"Grands Bois";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.359517,55.525006"
"97442";"CHE DU CENTRE";;"SAINT-PHILIPPE";"REUNION";"-21.358792";"55.766119";"Chemin du Centre 97442 Saint-Philippe";"0.62";"street";"97417_XXXX_ca19c6";;"Chemin du Centre";;"97442";"Saint-Philippe";"974, La RÃ©union";"97417";
"97490";"3 RUE ALAIN PETERS APT 339";;"SAINT-DENIS";"REUNION";"-20.894513";"55.486328";"3 Rue Alain Peters 97490 Saint-Denis";"0.62";"housenumber";"ADRNIVX_0000001401773610";"3";"Rue Alain Peters";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";
"92350";"5 RUE FIACRE";;"LE PLESSIS ROBINSON";"HAUTS DE SEINE";"48.777388";"2.256669";"5 Rue Saint-Fiacre 92350 Le Plessis-Robinson";"0.62";"housenumber";"ADRNIVX_0000000287222946";"5";"Rue Saint-Fiacre";;"92350";"Le Plessis-Robinson";"92, Hauts-de-Seine, ÃŽle-de-France";"92060";
"97410";"464 CHEMIN BOISSY";"REUNION";"SAINT-PIERRE";"REUNION";"-21.337405";"55.512607";"464 Chemin Boissy 97410 Saint-Pierre";"0.62";"housenumber";"ADRNIVX_0000001402261361";"464";"Chemin Boissy";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.337405,55.512607"
"47520";"24 RUE GEORGES BIZET";;"LE PASSAGE";"LOT-ET-GARONNE";"44.182821";"0.599203";"24 Rue Georges Bizet 47520 Le Passage";"0.62";"housenumber";"ADRNIVX_0000000280938120";"24";"Rue Georges Bizet";;"47520";"Le Passage";"47, Lot-et-Garonne, Nouvelle-Aquitaine (Aquitaine)";"47201";"44.182821,0.599203"
"97400";"CAMELIAS III";;"SAINT-DENIS";"REUNION";"-20.894737";"55.462425";"Les Camelias 97400 Saint-Denis";"0.62";"street";"97411_B037_06787c";;"Les Camelias";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";
"97413";"45 C CHEMIN DES 3 MARES ";;"CILAOS";"REUNION";"-21.138502";"55.47764";"45 C Chemin des Trois Mares 97413 Cilaos";"0.62";"housenumber";"ADRNIVX_0000001401927649";"45 C";"Chemin des Trois Mares";;"97413";"Cilaos";"974, La RÃ©union";"97424";"-21.138612,55.477936"
"97442";"69 A RAVINE ANGO";;"SAINT-PHILIPPE";"REUNION";"-21.349924";"55.790698";"RAVINE ANGO 97442 Saint-Philippe";"0.62";"street";"97417_B035_26e55e";;"RAVINE ANGO";;"97442";"Saint-Philippe";"974, La RÃ©union";"97417";
"97440";"745 RAVINE CREUSE";;"SAINT-ANDRE";"REUNION";"-20.966302";"55.665281";"Ravine Creuse 97440 Saint-AndrÃ©";"0.62";"street";"97409_B280_e3754f";;"Ravine Creuse";;"97440";"Saint-AndrÃ©";"974, La RÃ©union";"97409";
"97432";"167 CHE ALEXIS FONTAINE";;"SAINT-PIERRE";"REUNION";"-21.273033";"55.491549";"Chemin Alexis Fontaine 97432 Saint-Pierre";"0.61";"street";"97416_XXXX_a43870";;"Chemin Alexis Fontaine";;"97432";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.272006,55.492731"
"97413";"24 CHEMIN ISNARD ";;"SAINTE-ROSE";"REUNION";"-21.159564";"55.822402";"24 Chemin Isnard 97439 Sainte-Rose";"0.61";"housenumber";"ADRNIVX_0000001401933184";"24";"Chemin Isnard";;"97439";"Sainte-Rose";"974, La RÃ©union";"97419";
"97413";"32 A ROUTE NATIONALE 5";;"CILAOS";"REUNION";"-21.14861";"55.465814";"32 A Route Nationale NumÃ©ro 5 97413 Cilaos";"0.61";"housenumber";"ADRNIVX_0000001401931645";"32 A";"Route Nationale NumÃ©ro 5";;"97413";"Cilaos";"974, La RÃ©union";"97424";"-21.14861,55.465814"
"97450";"84 A AV PASTEUR";;"SAINT-LOUIS";"REUNION";"-21.275046";"55.404375";"84 A Avenue Pasteur 97450 Saint-Louis";"0.61";"housenumber";"ADRNIVX_0000001402423371";"84 A";"Avenue Pasteur";;"97450";"Saint-Louis";"974, La RÃ©union";"97414";
"97435";"48 CHE DES PRIMEVERES";;"SAINT-PAUL";"REUNION";"-21.058825";"55.259488";"Chemin des PrimevÃ¨res 97435 Saint-Paul";"0.61";"street";"97415_XXXX_67fedf";;"Chemin des PrimevÃ¨res";;"97435";"Saint-Paul";"974, La RÃ©union";"97415";
"6400";"37 BOULEVARD DE LA REUBLIQUE ";;"CANNES";"ALPES-MARITIMES";"43.555106";"7.02473";"37 Boulevard de la RÃ©publique 06400 Cannes";"0.61";"housenumber";"ADRNIVX_0000000261759826";"37";"Boulevard de la RÃ©publique";;"6400";"Cannes";"06, Alpes-Maritimes, Provence-Alpes-CÃ´te d'Azur";"6029";
"97430";"16 ALL JACQUES LOUGNON";;"LE TAMPON";"REUNION";"-21.264531";"55.495782";"AllÃ©e Jacques Lougnon 97430 Le Tampon";"0.61";"street";"97422_XXXX_2cfa1f";;"AllÃ©e Jacques Lougnon";;"97430";"Le Tampon";"974, La RÃ©union";"97422";"-21.264422,55.49666"
"97410";"7 RUE ARCHAMBAUD";;"SAINT-PIERRE";"REUNION";"-21.340267";"55.477825";"7 Rue Augustin Archambaud 97410 Saint-Pierre";"0.61";"housenumber";"ADRNIVX_0000001402046069";"7";"Rue Augustin Archambaud";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";
"97450";"5 AVENUE DES PALMIERS ";"PALISSADE";"SAINT-LOUIS";"REUNION";"-21.286969";"55.417338";"5 Avenue des Palmiers 97450 Saint-Louis";"0.61";"housenumber";"ADRNIVX_0000001402010945";"5";"Avenue des Palmiers";;"97450";"Saint-Louis";"974, La RÃ©union";"97414";"-21.286969,55.417338"
"97480";"12 B RUE HENRI PAYET";;"SAINT-JOSEPH";"REUNION";"-21.376686";"55.61769";"12 BIS Rue Henry Payet 97480 Saint-Joseph";"0.61";"housenumber";"ADRNIVX_0000001402259497";"12 BIS";"Rue Henry Payet";;"97480";"Saint-Joseph";"974, La RÃ©union";"97412";"-21.376686,55.61769"
"94300";"5 7  AVENUE DE PARIS";;"VINCENNES";"VAL DE MARNE";"48.845017";"2.43368";"7 Avenue de Paris 94300 Vincennes";"0.61";"housenumber";"ADRNIVX_0000000270867913";"7";"Avenue de Paris";;"94300";"Vincennes";"94, Val-de-Marne, ÃŽle-de-France";"94080";"48.845017,2.43368"
"97430";"13 ALL JACQUES LOUGNON";;"LE TAMPON";"REUNION";"-21.264531";"55.495782";"AllÃ©e Jacques Lougnon 97430 Le Tampon";"0.61";"street";"97422_XXXX_2cfa1f";;"AllÃ©e Jacques Lougnon";;"97430";"Le Tampon";"974, La RÃ©union";"97422";"-21.264393,55.496087"
"97430";"10 IMP ALEXANDRE MILLERAND";;"LE TAMPON";"REUNION";"-21.286449";"55.518257";"Impasse Alexandre Millerand 97430 Le Tampon";"0.61";"street";"97422_XXXX_1936e8";;"Impasse Alexandre Millerand";;"97430";"Le Tampon";"974, La RÃ©union";"97422";"-21.28635,55.518098"
"97441";"11 RUE DU 230 DECEMBRE";;"SAINTE-SUZANNE";"REUNION";"-20.906165";"55.609442";"11 Rue du Vingt DÃ©cembre 97441 Sainte-Suzanne";"0.61";"housenumber";"ADRNIVX_0000001401784045";"11";"Rue du Vingt DÃ©cembre";;"97441";"Sainte-Suzanne";"974, La RÃ©union";"97420";"-20.906165,55.609442"
"97460";"43 ROUTE DE SAVANNAH";;"SAINT-PAUL";"REUNION";"-20.986639";"55.295155";"Route de Savanna 97460 Saint-Paul";"0.61";"street";"97415_XXXX_8b548f";;"Route de Savanna";;"97460";"Saint-Paul";"974, La RÃ©union";"97415";"-20.986047,55.296523"
"65200";"2 RUE JOSEPH MEYNIER";;"BAGNERES DE BIGOIRE";"PYRENEES(HAUTES)";"43.069064";"0.145336";"2 Rue Joseph Meynier 65200 BagnÃ¨res-de-Bigorre";"0.61";"housenumber";"ADRNIVX_0000000311092647";"2";"Rue Joseph Meynier";;"65200";"BagnÃ¨res-de-Bigorre";"65, Hautes-PyrÃ©nÃ©es, Occitanie (Midi-PyrÃ©nÃ©es)";"65059";"43.069064,0.145336"
"97441";"47 C BAGATELLE";;"SAINTE-SUZANNE";"REUNION";"-20.931226";"55.584111";"Bagatelle 97441 Sainte-Suzanne";"0.61";"street";"97420_B040_765466";;"Bagatelle";;"97441";"Sainte-Suzanne";"974, La RÃ©union";"97420";
"97300";"CHEMIN MONT SAINT MARTIN";;"CAYENNE";"GUYANE";"4.920842";"-52.294754";"Mont Saint-Martin 97300 Cayenne";"0.61";"locality";"97302_XXXX_b9ddec";;"Mont Saint-Martin";;"97300";"Cayenne";"973, Guyane";"97302";
"97430";"ROUTE DU BERIVE";;"LE TAMPON";"REUNION";"-21.302626";"55.528855";"Route de Berive 97430 Le Tampon";"0.61";"street";"97422_XXXX_6383bb";;"Route de Berive";;"97430";"Le Tampon";"974, La RÃ©union";"97422";
"97400";"APPT 65 BOIS DE NEFLES";;"SAINT-DENIS";"REUNION";"-20.888324";"55.460098";"65 Rue du Bois de NÃ¨fles 97400 Saint-Denis";"0.61";"housenumber";"ADRNIVX_0000001401764707";"65";"Rue du Bois de NÃ¨fles";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";
"97419";"AURERE  CIRQUE DE MAFATE";;"LA POSSESSION";"REUNION";"-21.076659";"55.423308";"Cirque de Mafate 97419 La Possession";"0.61";"locality";"97408_XXXX_58d34d";;"Cirque de Mafate";;"97419";"La Possession";"974, La RÃ©union";"97408";
"97441";"35 RUE JULES FERRY BAGATELLE";;"SAINTE-SUZANNE";"REUNION";"-20.926692";"55.584608";"35 Rue Jules Ferry 97441 Sainte-Suzanne";"0.61";"housenumber";"ADRNIVX_0000001401801741";"35";"Rue Jules Ferry";;"97441";"Sainte-Suzanne";"974, La RÃ©union";"97420";
"97400";"48 RUELLE SOUBAYE";;"SAINT-DENIS";"REUNION";"-20.890043";"55.446538";"Rue Soubaye 97400 Saint-Denis";"0.6";"street";"97411_XXXX_38466e";;"Rue Soubaye";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";"-20.890091,55.446516"
"97490";"LA BRETAGNE ";;"SAINT-DENIS";"REUNION";"-20.917907";"55.49493";"Route Gabriel MacÃ© 97490 Saint-Denis";"0.6";"street";"97411_XXXX_5cbf77";;"Route Gabriel MacÃ©";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";
"97430";"9 IMP MAL PATRICE DE MAC MAHON";;"LE TAMPON";"REUNION";"-21.283093";"55.517815";"Impasse Patrice de Mac Mahon 97430 Le Tampon";"0.6";"street";"97422_XXXX_e4cfae";;"Impasse Patrice de Mac Mahon";;"97430";"Le Tampon";"974, La RÃ©union";"97422";"-21.282594,55.518656"
"97400";"18 RUE DE LA COMPAGNIE DES INDES";;"SAINT-DENIS";"REUNION";"-21.011508";"55.26847";"18 Rue de la Compagnie des Indes 97460 Saint-Paul";"0.6";"housenumber";"ADRNIVX_0000001401871206";"18";"Rue de la Compagnie des Indes";;"97460";"Saint-Paul";"974, La RÃ©union";"97415";
"97419";"174 RUE MONTESQUIEU";;"LA POSSESSION";"REUNION";"-20.926871";"55.359304";"174 Chemin Montesquieu 97419 La Possession";"0.6";"housenumber";"ADRNIVX_0000001402404659";"174";"Chemin Montesquieu";;"97419";"La Possession";"974, La RÃ©union";"97408";"-20.926867,55.359317"
"60400";"MORLINCOURT";;"NOYON";"OISE";"49.56973";"3.024291";"Rue de Morlincourt 60400 Noyon";"0.6";"street";"60471_0986_bb1534";;"Rue de Morlincourt";;"60400";"Noyon";"60, Oise, Hauts-de-France (Picardie)";"60471";"49.569273,3.036225"
"97480";"BAS DE JEAN PETIT";;"SAINT-JOSEPH";"REUNION";"-21.351403";"55.631452";"Route de Jean Petit 97480 Saint-Joseph";"0.6";"street";"97412_XXXX_a5aecc";;"Route de Jean Petit";;"97480";"Saint-Joseph";"974, La RÃ©union";"97412";
"97480";"120 BIS ROUTE DU GRAND DEFRICHE";;"SAINT-JOSEPH";"REUNION";"-21.33333";"55.643146";"120 BIS Chemin du Grand Defriche 97480 Saint-Joseph";"0.6";"housenumber";"ADRNIVX_0000001402035065";"120 BIS";"Chemin du Grand Defriche";;"97480";"Saint-Joseph";"974, La RÃ©union";"97412";
"97435";"8 RTE DE FATIMA";;"SAINT-PAUL";"REUNION";"-21.050539";"55.282423";"Route de Fatima 97435 Saint-Paul";"0.6";"street";"97415_XXXX_a086f0";;"Route de Fatima";;"97435";"Saint-Paul";"974, La RÃ©union";"97415";
"97422";"15 LOT HERMITAGE LONGUET ";;"SAINT-PAUL";"REUNION";"-21.073744";"55.268412";"Lotissement Hermitage Longuet 97422 Saint-Paul";"0.6";"locality";"97415_XXXX_2cda1b";;"Lotissement Hermitage Longuet";;"97422";"Saint-Paul";"974, La RÃ©union";"97415";"-21.073823,55.268707"
"97490";"28 RTE DE MOUFIA";;"SAINT-DENIS";"REUNION";"-20.899735";"55.491867";"Route de Moufia 97490 Saint-Denis";"0.6";"street";"97411_XXXX_c0b86b";;"Route de Moufia";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";"-20.898871,55.491543"
"87100";"9 RUE DE LA NORMANDIE ";;"LIMOGES";"HAUTE VIENNE";"45.856957";"1.25779";"9 Rue de Normandie 87100 Limoges";"0.6";"housenumber";"ADRNIVX_0000000275398082";"9";"Rue de Normandie";;"87100";"Limoges";"87, Haute-Vienne, Nouvelle-Aquitaine (Limousin)";"87085";"45.856943,1.257784"
"97490";"LA BRETAGNE";;"SAINT-DENIS";"REUNION";"-20.917907";"55.49493";"Route Gabriel MacÃ© 97490 Saint-Denis";"0.6";"street";"97411_XXXX_5cbf77";;"Route Gabriel MacÃ©";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";
"97490";"LA BRETAGNE ";;"SAINT-DENIS";"REUNION";"-20.917907";"55.49493";"Route Gabriel MacÃ© 97490 Saint-Denis";"0.6";"street";"97411_XXXX_5cbf77";;"Route Gabriel MacÃ©";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";
"97490";"LA BRETAGNE";;"SAINT-DENIS";"REUNION";"-20.917907";"55.49493";"Route Gabriel MacÃ© 97490 Saint-Denis";"0.6";"street";"97411_XXXX_5cbf77";;"Route Gabriel MacÃ©";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";
"97470";"6 RUE DES ZAFEIRS";;"SAINT BENOIT";"REUNION";"-21.054231";"55.70225";"6 Rue des CafÃ©iers 97470 Saint-BenoÃ®t";"0.6";"housenumber";"ADRNIVX_0000001402630289";"6";"Rue des CafÃ©iers";;"97470";"Saint-BenoÃ®t";"974, La RÃ©union";"97410";
"97490";"3 ALLEE DES ROMARINS";;"SAINT-DENIS";"REUNION";"-20.892446";"55.475045";"3 AllÃ©e du Romarin 97490 Saint-Denis";"0.6";"housenumber";"ADRNIVX_0000001401768642";"3";"AllÃ©e du Romarin";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";
"97417";"18 CHE DU COLORADO";;"SAINT-DENIS";"REUNION";"-20.893299";"55.422601";"Chemin du Colorado 97417 Saint-Denis";"0.6";"street";"97411_XXXX_fe5209";;"Chemin du Colorado";;"97417";"Saint-Denis";"974, La RÃ©union";"97411";
"97410";"29 CHEMIN AVIATION";;"SAINT-PIERRE";"REUNION";"-21.355809";"55.524566";"29 Rue Ã‰mile Hugo 97410 Saint-Pierre";"0.6";"housenumber";"ADRNIVX_0000002006208116";"29";"Rue Ã‰mile Hugo";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";
"97490";"CHEMIN LORY LES HAUTS";;"SAINT-DENIS";"REUNION";"-20.895392";"55.481696";"Rue Lory les Hauts 97490 Saint-Denis";"0.6";"street";"97411_0781_9131af";;"Rue Lory les Hauts";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";
"97439";"12 LOT BONNE ESPERANCE ";;"SAINTE-ROSE";"REUNION";"-21.125169";"55.77159";"Bonne Esperance 97439 Sainte-Rose";"0.6";"street";"97419_B030_a92a0a";;"Bonne Esperance";;"97439";"Sainte-Rose";"974, La RÃ©union";"97419";
"97435";"230 CHE LIGNE BERTHAUT";;"SAINT-PAUL";"REUNION";"-21.049802";"55.275758";"Chemin Ligne Berthaut 97435 Saint-Paul";"0.6";"street";"97415_XXXX_80c538";;"Chemin Ligne Berthaut";;"97435";"Saint-Paul";"974, La RÃ©union";"97415";"-21.051428,55.274292"
"97427";"180 B AV RAYMOND BARRE";;"ETANG SALE";"REUNION";"-21.260515";"55.358768";"180 BIS Avenue Raymond Barre 97427 L'Ã‰tang-SalÃ©";"0.6";"housenumber";"ADRNIVX_0000002006209136";"180 BIS";"Avenue Raymond Barre";;"97427";"L'Ã‰tang-SalÃ©";"974, La RÃ©union";"97404";
"97411";"9 B RUE DES FLAMBOYANTS";;"SAINT-PAUL";"REUNION";"-21.043384";"55.255219";"Rue des Flamboyants 97423 Saint-Paul";"0.6";"street";"97415_0649_7f466a";;"Rue des Flamboyants";;"97423";"Saint-Paul";"974, La RÃ©union";"97415";"-20.978612,55.327002"
"97470";"70 CHEMIN DAVID MOREAU";;"SAINT BENOIT";"REUNION";"-21.049943";"55.714642";"70 Rue David Moreau 97470 Saint-BenoÃ®t";"0.6";"housenumber";"ADRNIVX_0000001401897149";"70";"Rue David Moreau";;"97470";"Saint-BenoÃ®t";"974, La RÃ©union";"97410";
"89100";"31 GRANDE RUE ";;"SENS";"YONNE";"48.19712";"3.279941";"Grande Rue 89100 Sens";"0.6";"street";"89387_XXXX_4cae20";;"Grande Rue";;"89100";"Sens";"89, Yonne, Bourgogne-Franche-ComtÃ© (Bourgogne)";"89387";"48.197133,3.278293"
"97441";"50 BIS COMMUNE ANGO";;"SAINTE-SUZANNE";"REUNION";"-20.94235";"55.622207";"Commune Ango 97441 Sainte-Suzanne";"0.6";"street";"97420_B220_dfed57";;"Commune Ango";;"97441";"Sainte-Suzanne";"974, La RÃ©union";"97420";
"97490";"ZAC FOUCHEROLLES";;"SAINT-DENIS";"REUNION";"-20.899615";"55.493383";"Rue des Foucherolles 97490 Saint-Denis";"0.6";"street";"97411_0545_2ec341";;"Rue des Foucherolles";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";
"97433";"217 MARE A CITRONS";;"SALAZIE";"REUNION";"-21.035694";"55.527179";"Mare A Citrons 97433 Salazie";"0.6";"street";"97421_B490_452784";;"Mare A Citrons";;"97433";"Salazie";"974, La RÃ©union";"97421";
"97410";"31 CHE BEBE LAURET";;"SAINT-PIERRE";"REUNION";"-21.339503";"55.512135";"Chemin BÃ©bÃ© Lauret 97410 Saint-Pierre";"0.59";"street";"97416_XXXX_786ce7";;"Chemin BÃ©bÃ© Lauret";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";
"97480";"GRAND COUDE";;"SAINT-JOSEPH";"REUNION";"-21.326011";"55.632035";"Route de Grand Coude 97480 Saint-Joseph";"0.59";"street";"97412_XXXX_12e0fc";;"Route de Grand Coude";;"97480";"Saint-Joseph";"974, La RÃ©union";"97412";"-21.317876,55.630494"
"97440";"921 CHE LEFAGUYES";;"SAINT-ANDRE";"REUNION";"-20.952398";"55.673214";"Chemin Lefaguyes 97440 Saint-AndrÃ©";"0.59";"street";"97409_B110_82fbcc";;"Chemin Lefaguyes";;"97440";"Saint-AndrÃ©";"974, La RÃ©union";"97409";
"97418";"5 RUE LAURENT GONTHIER";;"LE TAMPON";"REUNION";"-21.22263";"55.551969";"5 Chemin Gonthier Laurent 97418 Le Tampon";"0.59";"housenumber";"ADRNIVX_0000001402420787";"5";"Chemin Gonthier Laurent";;"97418";"Le Tampon";"974, La RÃ©union";"97422";
"37270";"9 RUE DE LA GRATIOLE";;"LARCAY";"INDRE ET LOIRE";"47.348924";"0.771494";"9 Rue de la Gratiole 37270 LarÃ§ay";"0.59";"housenumber";"ADRNIVX_0000000277211499";"9";"Rue de la Gratiole";;"37270";"LarÃ§ay";"37, Indre-et-Loire, Centre-Val de Loire";"37124";"47.348924,0.771494"
"97480";"140 RUE RONSARD LA CRETE";;"SAINT-JOSEPH";"REUNION";"-21.342404";"55.661816";"140 Rue Ronsard 97480 Saint-Joseph";"0.59";"housenumber";"ADRNIVX_0000001402045023";"140";"Rue Ronsard";;"97480";"Saint-Joseph";"974, La RÃ©union";"97412";
"97480";"GRAND COUDE 13 RUE EMILE MUSSARD";;"SAINT-JOSEPH";"REUNION";"-21.295744";"55.628137";"13 Rue Ã‰mile Mussard 97480 Saint-Joseph";"0.59";"housenumber";"ADRNIVX_0000001402017776";"13";"Rue Ã‰mile Mussard";;"97480";"Saint-Joseph";"974, La RÃ©union";"97412";
"97490";"62 B RTE DE DOMENJOD";;"SAINT-DENIS";"REUNION";"-20.91298";"55.506803";"Route de Domenjod 97490 Saint-Denis";"0.59";"street";"97411_XXXX_98420f";;"Route de Domenjod";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";
"97450";"10 RUE VERVAL";;"SAINT-LOUIS";"REUNION";"-21.275163";"55.449918";"10 Rue Verval 97421 Saint-Louis";"0.59";"housenumber";"ADRNIVX_0000001401994660";"10";"Rue Verval";;"97421";"Saint-Louis";"974, La RÃ©union";"97414";
"97434";"30 T RUE DU COMMERCE";;"SAINT-PAUL";"REUNION";"-21.010739";"55.271866";"30 TER Rue du Commerce 97460 Saint-Paul";"0.59";"housenumber";"ADRNIVX_0000001402626000";"30 TER";"Rue du Commerce";;"97460";"Saint-Paul";"974, La RÃ©union";"97415";
"97426";"3 ALL DES FILAOS";;"TROIS BASSINS";"REUNION";"-21.122797";"55.261257";"AllÃ©e des Filaos 97426 Les Trois-Bassins";"0.59";"street";"97423_XXXX_b5f93c";;"AllÃ©e des Filaos";;"97426";"Les Trois-Bassins";"974, La RÃ©union";"97423";
"97419";"74 RUE SAINT ALME";;"LA POSSESSION";"REUNION";"-20.965842";"55.327481";"74 Chemin Saint-Alme 97419 La Possession";"0.59";"housenumber";"ADRNIVX_0000001402405403";"74";"Chemin Saint-Alme";;"97419";"La Possession";"974, La RÃ©union";"97408";"-20.965842,55.327481"
"97425";"30 CHE DE LA POINTE";;"LES AVIRONS";"REUNION";"-21.248997";"55.322728";"Chemin de la Pointe 97425 Les Avirons";"0.59";"street";"97401_XXXX_a7be76";;"Chemin de la Pointe";;"97425";"Les Avirons";"974, La RÃ©union";"97401";
